Series Name,Series Code,Country Name,Country Code,2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Gabon,GAB,..,71.6567077636719,69.6779403686523,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,"Gambia, The",GMB,71.3683471679688,68.5281677246094,69.0463409423828,66.6234970092773,61.988941192627,59.6620483398438,65.3015213012695,68.976318359375,..,66.1288909912109,62.9855194091797,65.5022811889648,64.8994522094727,65.3370132446289,65.1132431030273,66.878288269043,..,..,73.9272918701172,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Georgia,GEO,117.010681152344,113.561012268066,105.352836608887,109.208557128906,95.868408203125,..,..,101.524368286133,105.144348144531,106.070899963379,..,101.326026916504,104.165283203125,103.432456970215,103.022407531738,116.02995300293,113.447082519531,94.7669067382813,91.6866226196289,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Germany,DEU,106.037139892578,101.826263427734,100.833358764648,99.957160949707,96.9907684326172,98.4190368652344,103.329727172852,101.965179443359,102.482223510742,102.072631835938,101.817581176758,98.488151550293,98.4834823608398,97.320426940918,98.8540420532227,97.5933532714844,98.5121765136719,100.146240234375,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Ghana,GHA,68.8239135742188,70.4230804443359,67.3198013305664,72.3807678222656,75.9261627197266,71.2293167114258,77.122673034668,82.1877899169922,84.8365631103516,..,90.7169418334961,84.0568923950195,95.7950973510742,94.5307388305664,99.1074371337891,..,94.9557495117188,93.0415725708008,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.1176528930664,90.6779708862305,..,94.4206008911133,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Greece,GRC,..,..,..,101.080833435059,97.1354293823242,100.708877563477,98.5490417480469,..,..,96.6595611572266,94.3577880859375,98.0562591552734,96.8525390625,95.8568878173828,98.2785797119141,98.1914291381836,97.5785217285156,98.3012084960938,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Grenada,GRD,..,100.161682128906,107.423210144043,..,109.217880249023,..,104.437866210938,124.746452331543,141.35417175293,132.510726928711,..,..,113.1611328125,..,..,..,128.144454956055,125.029937744141,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Guatemala,GTM,62.5791282653809,65.6921768188477,..,71.2594833374023,74.6722183227539,76.9987030029297,77.1010589599609,79.7655181884766,83.7912063598633,85.3922882080078,86.8098220825195,85.2326889038086,85.2306823730469,85.4628219604492,83.312858581543,79.0785522460938,80.3334503173828,79.9554977416992,78.9298934936523,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Guinea,GIN,44.8675994873047,48.8338012695313,46.6419410705566,57.3917694091797,63.6354598999023,67.0015029907227,66.3352203369141,58.348690032959,65.4252471923828,66.9605331420898,..,66.2715530395508,66.9977188110352,68.4238662719727,..,67.9847869873047,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,73.1238021850586,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Guyana,GUY,99.4464492797852,..,80.7061767578125,..,92.6238784790039,94.1759414672852,92.910530090332,96.0956497192383,98.6940689086914,93.1980895996094,98.6223831176758,99.1686935424805,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Honduras,HND,..,..,75.3228607177734,..,74.5803070068359,79.32958984375,..,76.9732894897461,78.9329223632813,82.4355926513672,84.8331832885742,83.7956924438477,78.5125732421875,75.3364486694336,..,79.6914978027344,80.580207824707,..,77.2568435668945,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,100.973190307617,99.6285018920898,102.80052947998,106.319763183594,104.930137634277,102.699447631836,103.417976379395,105.094650268555,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Hungary,HUN,98.3968276977539,99.8379364013672,96.6560363769531,94.36669921875,94.255989074707,99.0078735351563,95.6419677734375,97.6968383789063,96.9520416259766,97.6241073608398,98.4697265625,97.6791305541992,97.381462097168,96.5286865234375,96.9671936035156,98.7707138061523,105.214088439941,98.004280090332,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Iceland,ISL,114.614280700684,106.214950561523,109.344116210938,99.3481063842773,100.628143310547,94.9408416748047,94.9794235229492,94.841438293457,99.4800720214844,98.9309616088867,100.549453735352,94.5395736694336,102.365493774414,99.486701965332,96.1846389770508,99.4823532104492,102.482757568359,100.667556762695,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,India,IND,77.8451995849609,81.1388626098633,82.1553726196289,..,..,..,..,94.074592590332,94.6190185546875,..,92.0190505981445,..,93.426872253418,95.0636901855469,95.2926712036133,94.1924896240234,92.6502914428711,..,90.2147674560547,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Indonesia,IDN,93.357780456543,94.7341003417969,95.6386566162109,94.8588333129883,93.4954605102539,92.1051635742188,97.3488388061523,97.0098266601563,97.7607116699219,..,..,101.656127929688,99.6562805175781,106.193222045898,..,..,101.421546936035,102.990280151367,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,"Iran, Islamic Rep.",IRN,98.1627502441406,99.7902984619141,98.4327621459961,102.831253051758,102.176933288574,98.2196426391602,93.4099197387695,95.4525833129883,99.0322265625,100.371566772461,99.6872329711914,98.0623168945313,..,..,99.0239410400391,99.9404602050781,99.7702865600586,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Iraq,IRQ,..,..,..,90.4308471679688,..,..,76.4779815673828,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Ireland,IRL,94.4600296020508,94.9102630615234,94.4403228759766,94.3131408691406,94.3980026245117,..,..,..,..,..,..,..,96.2015609741211,99.1199417114258,98.1238479614258,98.9860534667969,97.2267532348633,97.4463577270508,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Israel,ISR,..,105.808372497559,105.76441192627,108.92138671875,105.309638977051,103.419059753418,103.393562316895,100.930946350098,103.52001953125,102.255920410156,101.713027954102,106.184631347656,102.445007324219,103.141159057617,108.745086669922,103.37158203125,104.785018920898,102.07731628418,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Italy,ITA,105.107749938965,103.683486938477,104.047119140625,102.319900512695,100.686538696289,101.049423217773,102.90599822998,105.895439147949,104.379791259766,104.545082092285,106.064437866211,101.623329162598,100.18872833252,100.110618591309,99.5804290771484,98.0123062133789,98.8848571777344,97.8316268920898,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Jamaica,JAM,77.6892929077148,83.5888824462891,..,85.0280303955078,..,..,..,..,..,..,..,..,..,..,84.9620208740234,86.0220718383789,86.5369415283203,86.0506591796875,84.9240417480469,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Jordan,JOR,..,90.3505096435547,92.7388305664063,93.3424606323242,95.6536483764648,92.601448059082,96.4341201782227,95.0147476196289,..,..,77.9376907348633,..,74.7290191650391,75.7866592407227,..,72.0398178100586,71.5982894897461,73.1552276611328,81.8076324462891,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Kazakhstan,KAZ,96.08056640625,97.0297393798828,98.3216094970703,104.740188598633,105.786796569824,101.743537902832,98.2786102294922,102.267677307129,104.34725189209,107.084251403809,113.952842712402,106.882858276367,108.900787353516,115.137809753418,114.166511535645,110.578872680664,109.083358764648,109.173973083496,105.828170776367,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Kenya,KEN,..,..,..,88.0859832763672,88.2794418334961,..,..,..,..,..,..,..,..,96.5178909301758,98.6492767333984,99.2790298461914,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Kiribati,KIR,116.386177062988,109.275619506836,121.933746337891,120.723983764648,124.888488769531,117.171722412109,134.874282836914,105.345909118652,..,..,..,..,..,108.555130004883,..,98.6289596557617,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,97.8640899658203,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,"Korea, Rep.",KOR,98.8439636230469,93.8493499755859,99.6556396484375,99.3887710571289,98.4644317626953,100.141067504883,101.59684753418,100.525321960449,101.128326416016,101.513160705566,103.089332580566,110.02124786377,103.141448974609,96.5785293579102,101.540550231934,98.125617980957,91.5633392333984,95.5241088867188,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Kuwait,KWT,85.3944320678711,90.5464477539063,92.5180511474609,94.9959564208984,109.444961547852,..,105.182403564453,..,..,98.5999984741211,98.8931121826172,97.8914489746094,98.5777893066406,..,..,97.2321319580078,92.9757308959961,86.9363479614258,77.2792434692383,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Kyrgyz Republic,KGZ,94.4310302734375,95.0447387695313,91.1831436157227,92.7838287353516,97.6813735961914,101.652328491211,98.0429992675781,96.1549224853516,97.8339462280273,97.0639877319336,95.5823364257813,95.8784103393555,99.6925811767578,102.755218505859,108.638160705566,102.143951416016,101.921112060547,104.59049987793,109.672897338867,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Lao PDR,LAO,72.5306930541992,72.2422790527344,71.7388916015625,72.2942962646484,74.673828125,79.5032806396484,81.4987487792969,83.2382431030273,86.3935317993164,89.1238784790039,94.6039581298828,97.4046630859375,101.33228302002,102.430656433105,102.580528259277,101.066719055176,102.078491210938,98.6358337402344,92.2928466796875,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Latvia,LVA,100.752830505371,99.8075637817383,102.256576538086,106.323699951172,102.43334197998,102.664398193359,103.259742736816,103.212013244629,102.949668884277,103.96354675293,100.515228271484,98.5692367553711,100.052581787109,100.78279876709,99.0074691772461,98.1265411376953,99.5977630615234,97.6438674926758,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Lesotho,LSO,51.1487312316895,52.821418762207,56.3501091003418,58.8647918701172,54.5462112426758,71.0410079956055,70.5859298706055,70.6344985961914,71.4694137573242,76.2725219726563,76.2270126342773,73.7085494995117,72.8239669799805,73.0755462646484,72.7485885620117,77.6914367675781,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Liberia,LBR,..,..,..,..,..,72.2957077026367,..,67.9871063232422,67.8507385253906,..,72.5112228393555,..,..,64.9160537719727,..,..,63.0615997314453,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Liechtenstein,LIE,..,..,84.1880264282227,114.917129516602,105.853660583496,95.1690826416016,103.004287719727,105.882347106934,92.3766784667969,116.292129516602,101.069519042969,105.314010620117,..,100,99.4444427490234,97.5369491577148,96.315788269043,103.608253479004,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Lithuania,LTU,103.155090332031,102.691131591797,102.029899597168,103.942092895508,102.447372436523,102.053558349609,104.541862487793,98.5191268920898,100.100212097168,99.2704467773438,100.337989807129,101.636726379395,101.37474822998,100.802947998047,100.74333190918,101.724006652832,102.093132019043,104.114852905273,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,83.5463333129883,82.1766586303711,85.0844268798828,79.3081970214844,77.9407196044922,78.3140106201172,78.4790191650391,78.8031463623047,80.7122573852539,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,"Macao SAR, China",MAC,96.4871215820313,96.4114837646484,94.9816436767578,97.8600234985352,89.2456283569336,94.6535720825195,94.3171920776367,92.7289581298828,93.8802490234375,92.8419570922852,90.7980117797852,94.9055099487305,90.4170379638672,92.9748077392578,93.2882385253906,99.8434219360352,99.8064804077148,99.4552917480469,102.870613098145,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Madagascar,MDG,35.6992416381836,35.8831214904785,39.7209815979004,45.3596611022949,58.4400291442871,57.2930183410645,61.5515403747559,67.529052734375,73.7288513183594,69.7124633789063,69.7623291015625,67.8018035888672,66.2507629394531,66.2327270507813,66.5875091552734,65.4186019897461,..,62.8898391723633,60.8091201782227,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Malawi,MWI,67.478759765625,72.3302917480469,..,62.5639610290527,61.8252182006836,60.489860534668,60.7326812744141,65.6328964233398,65.9718475341797,68.4682312011719,70.9688262939453,74.9882583618164,79.9855499267578,79.3913803100586,..,..,..,..,75.7053833007813,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Malaysia,MYS,..,92.970329284668,93.4944763183594,98.0881729125977,104.075759887695,99.5331497192383,97.3188629150391,98.1053009033203,98.804069519043,96.7117385864258,99.306266784668,105.626258850098,101.80143737793,101.428291320801,100.896667480469,98.6614379882813,97.9891662597656,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Maldives,MDV,..,..,..,..,135.757141113281,126.939277648926,..,113.81046295166,125.823013305664,..,..,..,..,..,109.080047607422,113.409362792969,102.374000549316,92.6534729003906,90.3206329345703,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Mali,MLI,43.845458984375,43.5805282592773,46.9887084960938,48.9407615661621,50.3983917236328,55.9457015991211,59.0131912231445,60.6511497497559,61.3911514282227,64.2674179077148,64.6440200805664,59.1516418457031,..,56.568790435791,53.7267913818359,54.1381187438965,52.0153198242188,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Malta,MLT,105.214942932129,105.840461730957,103.484199523926,99.963752746582,96.6151580810547,100.86563873291,98.6739501953125,103.569976806641,96.6159133911133,100.132392883301,98.5760192871094,96.6918716430664,99.6593704223633,98.8534393310547,98.7957916259766,100.693069458008,104.144317626953,105.192306518555,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Marshall Islands,MHL,..,105.394187927246,101.66919708252,..,108.453239440918,105.20645904541,101.52027130127,101.123596191406,94.3768997192383,..,84.5089874267578,..,..,..,..,69,..,..,77.5665435791016,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Mauritania,MRT,47.4403800964355,44.5244598388672,..,..,44.1122703552246,45.2379684448242,56.4014701843262,..,67.5913391113281,..,..,69.8701629638672,71.5330963134766,68.4200286865234,68.3551483154297,..,67.4019470214844,72.518913269043,65.6538009643555,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Mauritius,MUS,101.28337097168,98.3018493652344,99.0395736694336,94.5358581542969,97.0190734863281,93.6427307128906,95.9980163574219,96.8819580078125,94.4359436035156,99.0375823974609,97.8362503051758,94.0213470458984,95.0719299316406,95.8168563842773,98.5380096435547,99.7859420776367,98.4516067504883,99.7187881469727,96.1689682006836,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Mexico,MEX,97.5608673095703,98.9050064086914,98.7944412231445,99.6509628295898,99.6275405883789,100.1787109375,101.396469116211,100.884307861328,99.7133178710938,100.020286560059,100.155639648438,105.429573059082,108.938812255859,110.251930236816,104.805809020996,103.924026489258,103.883277893066,101.897537231445,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.377799987793,..,..,89.2205581665039,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Moldova,MDA,..,97.8561325073242,95.5825576782227,95.9529190063477,99.5629119873047,98.3962097167969,92.9544372558594,92.2370300292969,94.1035690307617,91.3397979736328,91.9755020141602,89.3352813720703,93.3465194702148,91.5612335205078,90.7588195800781,89.7170486450195,91.2998199462891,89.8892135620117,89.0282821655273,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Mongolia,MNG,89.7592620849609,97.7938766479492,99.3861999511719,98.0019226074219,94.8874969482422,..,..,..,..,..,..,..,..,..,98.6153182983398,93.3517837524414,92.5392608642578,101.676750183105,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,76.1847763061523,97.6705093383789,..,..,92.5365905761719,91.1165008544922,89.7850799560547,94.6153793334961,97.4309692382813,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Morocco,MAR,65.5316314697266,67.6319580078125,70.4052200317383,77.2084426879883,81.6784515380859,85.7259902954102,86.4518203735352,84.7736587524414,84.0393295288086,87.7511825561523,91.5613708496094,99.5163497924805,96.5096435546875,97.1251678466797,97.1955795288086,95.4962997436523,92.3734817504883,92.8350524902344,96.5967025756836,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Mozambique,MOZ,23.999439239502,27.9629096984863,..,35.8550300598145,49.5656089782715,48.7002983093262,52.4820899963379,65.742057800293,61.6543006896973,64.4810562133789,59.8793182373047,56.3985214233398,53.4348106384277,52.1871795654297,52.1852989196777,..,50.2493896484375,55.1837882995605,58.1791191101074,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Myanmar,MMR,76.6170883178711,77.2193298339844,79.2774887084961,81.3616790771484,..,..,82.6848373413086,85.1239471435547,84.0495223999023,83.3976516723633,..,..,..,..,..,..,..,96.0134735107422,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Namibia,NAM,89.9220428466797,87.6767196655273,89.9131774902344,82.8939819335938,84.8472518920898,81.9738922119141,..,77.728157043457,84.6065292358398,81.8034973144531,..,88.3232574462891,90.7881469726563,..,..,..,..,91.2417907714844,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Nauru,NRU,105.357139587402,..,..,..,..,..,102.752288818359,..,..,..,..,91.4285736083984,..,130.769226074219,..,128.703704833984,..,..,126.050422668457,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Nepal,NPL,73.8551025390625,79.4595794677734,79.3797836303711,79.4435424804688,81.7063674926758,80.7994766235352,..,78.2618865966797,..,..,..,99.7581329345703,100.976509094238,103.90234375,106.70728302002,111.94743347168,118.107307434082,..,117.664543151855,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Nicaragua,NIC,61.8623313903809,70.0306396484375,70.3220596313477,71.522087097168,75.3748016357422,75.9214630126953,76.3888702392578,75.6709518432617,..,81.1632308959961,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Niger,NER,23.4840698242188,25.3478298187256,24.1694107055664,32.1876106262207,35.6036186218262,38.6540489196777,46.5057792663574,43.5963287353516,46.1874198913574,45.1541900634766,50.8667602539063,53.7963485717773,53.0043716430664,64.2391967773438,..,77.9905776977539,..,..,67.0583190917969,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Nigeria,NGA,..,..,..,87.8458480834961,91.0186309814453,101.690399169922,90.072883605957,75.3287200927734,78.9845733642578,78.4828414916992,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,North Macedonia,MKD,96.3305511474609,95.264892578125,93.4141235351563,91.7231216430664,93.0345687866211,93.6594314575195,92.7872161865234,92.0527496337891,92.4665985107422,..,..,..,90.4624328613281,90.2377166748047,91.3981094360352,..,91.4020309448242,93.9396514892578,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Norway,NOR,101.275482177734,102.85865020752,103.23583984375,102.558067321777,100.578071594238,96.6545486450195,97.6162796020508,99.1949768066406,101.433601379395,99.4359130859375,97.225212097168,99.1125183105469,101.116371154785,97.6289291381836,98.0472869873047,101.132308959961,101.450798034668,99.1082000732422,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Oman,OMN,84.1546783447266,89.017578125,91.2827835083008,..,..,..,..,..,98.8126525878906,..,95.5866775512695,101.457977294922,94.580940246582,102.76065826416,99.3039779663086,103.672973632813,108.827133178711,97.5636901855469,96.8013000488281,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Pakistan,PAK,..,..,..,..,69.6743927001953,67.0114212036133,65.1200485229492,64.8933792114258,65.4368362426758,68.0332336425781,65.8691787719727,68.1559600830078,68.6777877807617,69.9190902709961,..,70.6113433837891,..,77.4183120727539,78.8213195800781,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,110.83332824707,105.83332824707,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Panama,PAN,92.349983215332,92.525993347168,..,93.3403091430664,93.2562713623047,90.5977020263672,94.4238128662109,97.8330993652344,98.1956405639648,94.0766067504883,98.7748184204102,100.905906677246,100.247169494629,98.0558090209961,..,..,90.5098419189453,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Papua New Guinea,PNG,55.0933418273926,57.2235298156738,58.6813507080078,..,..,..,..,..,..,..,..,..,..,78.3850326538086,..,82.3691787719727,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Paraguay,PRY,89.6709365844727,91.8897323608398,94.3640213012695,92.8532485961914,93.0427169799805,92.2790222167969,92.5821380615234,92.29541015625,91.4690093994141,90.7323608398438,87.9637603759766,87.2929077148438,..,..,..,..,..,..,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Peru,PER,93.8580627441406,93.3768005371094,97.5889511108398,97.3655776977539,97.3112182617188,98.8532485961914,101.554107666016,101.122779846191,98.9756927490234,100.829292297363,99.022216796875,94.7069778442383,96.1975631713867,96.8298416137695,99.5617065429688,104.916557312012,98.9032821655273,98.1289520263672,101.515930175781,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Philippines,PHL,95.5929718017578,90.7919464111328,91.5143508911133,90.5184478759766,89.8946228027344,87.5575103759766,88.1570587158203,88.9050903320313,88.7246780395508,..,..,..,..,95.6670684814453,..,..,107.795097351074,117.373992919922,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Poland,POL,..,..,..,..,..,..,..,..,92.8495178222656,93.5991134643555,93.9517822265625,94.8933715820313,96.9038009643555,96.9850921630859,99.6437377929688,100.790718078613,104.941131591797,94.6985092163086,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.6816024780273,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76.2946166992188,..,..,67.2898406982422,..,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Qatar,QAT,..,..,106.902618408203,..,93.9959716796875,85.8497924804688,107.064140319824,111.391952514648,100.842742919922,..,92.2825393676758,..,94.1588516235352,88.4265289306641,91.7774276733398,95.4330596923828,97.0885772705078,96.7267074584961,96.3335571289063,..
"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,Romania,ROU,92.5716400146484,89.5073928833008,94.4114303588867,99.7001419067383,103.983207702637,99.8063888549805,..,93.5960922241211,94.8130111694336,96.7382125854492,100.394058227539,98.0947875976563,..,..,95.6279373168945,91.6875076293945,..,85.2516174316406,..,..
